analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
13.6228,0.0175553,118.401,0.785551,0.0,194,727.5,10.33,background,10.33 Only Background [TR 258].dat
13.6248,0.0175015,120.367,0.790992,0.0,195,731.25,10.33,background,10.33 Only Background [TR 258].dat
13.609,0.0172408,118.351,0.78079,0.0,196,735.0,10.33,background,10.33 Only Background [TR 258].dat
13.6198,0.0174242,119.417,0.78453,0.0,197,738.75,10.33,background,10.33 Only Background [TR 258].dat
13.64,0.0172772,118.301,0.788951,0.0,198,742.5,10.33,background,10.33 Only Background [TR 258].dat
13.6434,0.0176263,118.9,0.800514,0.0,199,746.25,10.33,background,10.33 Only Background [TR 258].dat
13.6379,0.0172412,118.501,0.78419,0.0,200,750.0,10.33,background,10.33 Only Background [TR 258].dat
13.5996,0.0172722,119.25,0.821938,0.0,201,753.75,10.33,background,10.33 Only Background [TR 258].dat
13.5929,0.0172938,120.117,0.78113,0.0,202,757.5,10.33,background,10.33 Only Background [TR 258].dat
13.6413,0.0170241,118.584,0.807995,0.0,203,761.25,10.33,background,10.33 Only Background [TR 258].dat
13.6283,0.0169327,119.167,0.777729,0.0,204,765.0,10.33,background,10.33 Only Background [TR 258].dat
13.5923,0.0172967,118.484,0.790652,0.0,205,768.75,10.33,background,10.33 Only Background [TR 258].dat
13.5964,0.0173012,119.234,0.761746,0.0,206,772.5,10.33,background,10.33 Only Background [TR 258].dat
13.621,0.0174447,119.267,0.814116,0.0,207,776.25,10.33,background,10.33 Only Background [TR 258].dat
13.6324,0.0171482,118.534,0.778069,0.0,208,780.0,10.33,background,10.33 Only Background [TR 258].dat
13.6102,0.0172194,119.05,0.789971,0.0,209,783.75,10.33,background,10.33 Only Background [TR 258].dat
13.6188,0.017459,120.2,0.785551,0.0,210,787.5,10.33,background,10.33 Only Background [TR 258].dat
13.6217,0.0172516,119.95,0.791672,0.0,211,791.25,10.33,background,10.33 Only Background [TR 258].dat
13.6055,0.0173271,118.334,0.78453,0.0,212,795.0,10.33,background,10.33 Only Background [TR 258].dat
13.6085,0.0174939,120.167,0.793712,0.0,213,798.75,10.33,background,10.33 Only Background [TR 258].dat
13.5945,0.0173242,118.251,0.763106,0.0,214,802.5,10.33,background,10.33 Only Background [TR 258].dat
13.5796,0.0166939,118.301,0.787251,0.0,215,806.25,10.33,background,10.33 Only Background [TR 258].dat
13.6186,0.0173773,119.817,0.789971,0.0,216,810.0,10.33,background,10.33 Only Background [TR 258].dat
13.6357,0.0174803,119.833,0.795753,0.0,217,813.75,10.33,background,10.33 Only Background [TR 258].dat
13.6026,0.017232,119.417,0.78351,0.0,218,817.5,10.33,background,10.33 Only Background [TR 258].dat
13.6065,0.0174555,119.184,0.790992,0.0,219,821.25,10.33,background,10.33 Only Background [TR 258].dat
