analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
29.4508,0.0339779,150.804,0.849823,0.0,145,543.75,12.35,signal,12.35-12.37 signal [TR 220].dat
29.2493,0.0336306,151.953,0.846422,0.0,146,547.5,12.35,signal,12.35-12.37 signal [TR 220].dat
29.0639,0.0335278,150.471,0.868186,0.0,147,551.25,12.35,signal,12.35-12.37 signal [TR 220].dat
28.8364,0.0338852,150.82,0.861045,0.0,148,555.0,12.35,signal,12.35-12.37 signal [TR 220].dat
28.5947,0.0337115,150.471,0.845402,0.0,149,558.75,12.35,signal,12.35-12.37 signal [TR 220].dat
28.3776,0.0339675,149.771,0.882809,0.0,150,562.5,12.35,signal,12.35-12.37 signal [TR 220].dat
28.1743,0.0344552,150.654,0.848803,0.0,151,566.25,12.35,signal,12.35-12.37 signal [TR 220].dat
27.964,0.0338884,150.321,0.843362,0.0,152,570.0,12.35,signal,12.35-12.37 signal [TR 220].dat
27.7584,0.0333314,150.037,0.8352,0.0,153,573.75,12.35,signal,12.35-12.37 signal [TR 220].dat
27.5681,0.033758,149.404,0.853904,0.0,154,577.5,12.35,signal,12.35-12.37 signal [TR 220].dat
27.3904,0.0336527,149.488,0.878729,0.0,155,581.25,12.35,signal,12.35-12.37 signal [TR 220].dat
27.1959,0.0338049,147.955,0.852884,0.0,156,585.0,12.35,signal,12.35-12.37 signal [TR 220].dat
26.9929,0.0344699,148.088,0.867846,0.0,157,588.75,12.35,signal,12.35-12.37 signal [TR 220].dat
26.8164,0.0342405,148.471,0.847443,0.0,158,592.5,12.35,signal,12.35-12.37 signal [TR 220].dat
26.6465,0.0342239,147.155,0.852203,0.0,159,596.25,12.35,signal,12.35-12.37 signal [TR 220].dat
26.4712,0.0344469,147.339,0.858665,0.0,160,600.0,12.35,signal,12.35-12.37 signal [TR 220].dat
26.2937,0.0339654,149.538,0.870227,0.0,161,603.75,12.35,signal,12.35-12.37 signal [TR 220].dat
26.1214,0.0341028,147.139,0.847443,0.0,162,607.5,12.35,signal,12.35-12.37 signal [TR 220].dat
25.9744,0.0346357,146.572,0.857304,0.0,163,611.25,12.35,signal,12.35-12.37 signal [TR 220].dat
25.8318,0.0339973,147.072,0.870227,0.0,164,615.0,12.35,signal,12.35-12.37 signal [TR 220].dat
25.6542,0.0338837,145.689,0.848123,0.0,165,618.75,12.35,signal,12.35-12.37 signal [TR 220].dat
25.4644,0.0341326,146.056,0.837921,0.0,166,622.5,12.35,signal,12.35-12.37 signal [TR 220].dat
25.314,0.0340199,146.289,0.851523,0.0,167,626.25,12.35,signal,12.35-12.37 signal [TR 220].dat
25.1805,0.0333811,146.972,0.867846,0.0,168,630.0,12.35,signal,12.35-12.37 signal [TR 220].dat
25.0478,0.0338491,145.589,0.850503,0.0,169,633.75,12.35,signal,12.35-12.37 signal [TR 220].dat
24.8927,0.0336001,145.306,0.846422,0.0,170,637.5,12.35,signal,12.35-12.37 signal [TR 220].dat
24.7142,0.0336269,144.99,0.869887,0.0,171,641.25,12.35,signal,12.35-12.37 signal [TR 220].dat
24.5687,0.0343104,145.273,0.847443,0.0,172,645.0,12.35,signal,12.35-12.37 signal [TR 220].dat
24.4414,0.0340898,144.94,0.874988,0.0,173,648.75,12.35,signal,12.35-12.37 signal [TR 220].dat
